,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
23,0.0722130298615,0.000719356536865,0.240902809765,0.240902803658,0.01,7,12,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 12, 'NN__alpha': 0.01}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.0104092702834,1.16512308014e-05,0.000159199549404,3.97723841187e-05
24,0.0715492248535,0.000736951828003,0.759097190235,0.759097196342,0.01,7,13,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 13, 'NN__alpha': 0.01}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00694708927141,5.82639594807e-06,0.000159199549404,3.97723841187e-05
25,0.0774476051331,0.000766849517822,0.240902809765,0.240902803658,0.01,7,14,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 14, 'NN__alpha': 0.01}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.00447343977378,8.76861916654e-06,0.000159199549404,3.97723841187e-05
26,0.0330533981323,0.000512647628784,0.240902809765,0.240902803658,0.001,7,2,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 2, 'NN__alpha': 0.001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.000340949805281,1.32268817502e-05,0.000159199549404,3.97723841187e-05
27,0.0349874973297,0.000529336929321,0.759097190235,0.759097196342,0.001,7,3,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 3, 'NN__alpha': 0.001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.000221433103318,6.27435081632e-06,0.000159199549404,3.97723841187e-05
28,0.0378085613251,0.000552034378052,0.240902809765,0.240902803658,0.001,7,4,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 4, 'NN__alpha': 0.001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.000819050495966,1.019093715e-05,0.000159199549404,3.97723841187e-05
29,0.0409080028534,0.000583839416504,0.759097190235,0.759097196342,0.001,7,5,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 5, 'NN__alpha': 0.001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00411714633197,5.13215028651e-06,0.000159199549404,3.97723841187e-05
30,0.0457648277283,0.000595808029175,0.759097190235,0.759097196342,0.001,7,6,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 6, 'NN__alpha': 0.001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00458083547302,1.56798965321e-05,0.000159199549404,3.97723841187e-05
31,0.0470141887665,0.000605821609497,0.759097190235,0.759097196342,0.001,7,7,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 7, 'NN__alpha': 0.001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00355454065572,8.64509844468e-06,0.000159199549404,3.97723841187e-05
32,0.0470533847809,0.000657749176025,0.240902809765,0.240902803658,0.001,7,8,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 8, 'NN__alpha': 0.001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.00200975240369,2.57546807581e-05,0.000159199549404,3.97723841187e-05
